Date,Open,High,Low,Close,Adj Close,Volume
2001-08-13,110.150002,110.150002,110.150002,110.150002,74.000252,0
2001-08-14,109.730003,109.730003,109.730003,109.730003,73.718109,0
2001-08-15,108.949997,108.949997,108.949997,108.949997,73.194115,0
2001-08-16,109.290001,109.290001,109.290001,109.290001,73.422516,0
2001-08-17,107.470001,107.470001,107.470001,107.470001,72.199829,0
2001-08-20,108.339996,108.339996,108.339996,108.339996,72.784294,0
2001-08-21,107.029999,107.029999,107.029999,107.029999,71.904236,0
2001-08-22,107.790001,107.790001,107.790001,107.790001,72.414810,0
2001-08-23,107.489998,107.489998,107.489998,107.489998,72.213272,0
2001-08-24,109.599998,109.599998,109.599998,109.599998,73.630806,0
2001-08-27,109.070000,109.070000,109.070000,109.070000,73.274727,0
2001-08-28,107.440002,107.440002,107.440002,107.440002,72.179665,0
2001-08-29,106.260002,106.260002,106.260002,106.260002,71.386894,0
2001-08-30,104.459999,104.459999,104.459999,104.459999,70.177681,0
2001-08-31,104.889999,104.889999,104.889999,104.889999,70.466568,0
2001-09-04,104.820000,104.820000,104.820000,104.820000,70.419487,0
2001-09-05,104.730003,104.730003,104.730003,104.730003,70.359093,0
2001-09-06,102.389999,102.389999,102.389999,102.389999,68.786980,0
2001-09-07,100.480003,100.480003,100.480003,100.480003,67.503838,0
2001-09-10,101.110001,101.110001,101.110001,101.110001,67.927071,0
2001-09-17,96.160004,96.160004,96.160004,96.160004,64.601616,0
2001-09-18,95.610001,95.610001,95.610001,95.610001,64.232101,0
2001-09-19,94.070000,94.070000,94.070000,94.070000,63.197510,0
2001-09-20,91.150002,91.150002,91.150002,91.150002,61.235802,0
2001-09-21,89.080002,89.080002,89.080002,89.080002,60.065929,0
2001-09-24,92.550003,92.550003,92.550003,92.550003,62.405743,0
2001-09-25,93.360001,93.360001,93.360001,93.360001,62.951893,0
2001-09-26,92.910004,92.910004,92.910004,92.910004,62.648464,0
2001-09-27,93.980003,93.980003,93.980003,93.980003,63.369957,0
2001-09-28,96.040001,96.040001,96.040001,96.040001,64.758995,0
2001-10-01,95.820000,95.820000,95.820000,95.820000,64.610641,0
2001-10-02,97.000000,97.000000,97.000000,97.000000,65.406319,0
2001-10-03,98.949997,98.949997,98.949997,98.949997,66.721191,0
2001-10-04,98.709999,98.709999,98.709999,98.709999,66.559341,0
2001-10-05,98.889999,98.889999,98.889999,98.889999,66.680725,0
2001-10-08,98.059998,98.059998,98.059998,98.059998,66.121063,0
2001-10-09,97.540001,97.540001,97.540001,97.540001,65.770432,0
2001-10-10,99.790001,99.790001,99.790001,99.790001,67.287613,0
2001-10-11,101.309998,101.309998,101.309998,101.309998,68.312546,0
2001-10-12,100.779999,100.779999,100.779999,100.779999,67.955162,0
2001-10-15,100.620003,100.620003,100.620003,100.620003,67.847267,0
2001-10-16,101.320000,101.320000,101.320000,101.320000,68.319267,0
2001-10-17,99.440002,99.440002,99.440002,99.440002,67.051598,0
2001-10-18,98.660004,98.660004,98.660004,98.660004,66.525650,0
2001-10-19,99.110001,99.110001,99.110001,99.110001,66.829056,0
2001-10-22,100.620003,100.620003,100.620003,100.620003,67.847267,0
2001-10-23,100.150002,100.150002,100.150002,100.150002,67.530334,0
2001-10-24,100.190002,100.190002,100.190002,100.190002,67.557281,0
2001-10-25,101.570000,101.570000,101.570000,101.570000,68.487823,0
2001-10-26,101.980003,101.980003,101.980003,101.980003,68.764290,0
2001-10-29,99.559998,99.559998,99.559998,99.559998,67.132500,0
2001-10-30,97.860001,97.860001,97.860001,97.860001,65.986198,0
2001-10-31,97.870003,97.870003,97.870003,97.870003,65.992943,0
2001-11-01,100.120003,100.120003,100.120003,100.120003,67.510101,0
2001-11-02,100.410004,100.410004,100.410004,100.410004,67.705658,0
2001-11-05,101.860001,101.860001,101.860001,101.860001,68.683388,0
2001-11-06,103.339996,103.339996,103.339996,103.339996,69.681328,0
2001-11-07,103.089996,103.089996,103.089996,103.089996,69.512756,0
2001-11-08,103.349998,103.349998,103.349998,103.349998,69.688072,0
2001-11-09,103.510002,103.510002,103.510002,103.510002,69.795967,0
2001-11-12,103.330002,103.330002,103.330002,103.330002,69.674568,0
2001-11-13,105.260002,105.260002,105.260002,105.260002,70.975967,0
2001-11-14,105.480003,105.480003,105.480003,105.480003,71.124344,0
2001-11-15,105.580002,105.580002,105.580002,105.580002,71.191734,0
2001-11-16,105.260002,105.260002,105.260002,105.260002,70.975967,0
2001-11-19,106.400002,106.400002,106.400002,106.400002,71.744698,0
2001-11-20,105.629997,105.629997,105.629997,105.629997,71.225441,0
2001-11-21,105.110001,105.110001,105.110001,105.110001,70.874817,0
2001-11-23,106.339996,106.339996,106.339996,106.339996,71.704185,0
2001-11-26,107.000000,107.000000,107.000000,107.000000,72.149231,0
2001-11-27,106.269997,106.269997,106.269997,106.269997,71.656990,0
2001-11-28,104.349998,104.349998,104.349998,104.349998,70.362350,0
2001-11-29,105.440002,105.440002,105.440002,105.440002,71.097366,0
2001-11-30,105.370003,105.370003,105.370003,105.370003,71.050133,0
2001-12-03,104.480003,104.480003,104.480003,104.480003,70.450066,0
2001-12-04,105.860001,105.860001,105.860001,105.860001,71.380562,0
2001-12-05,108.260002,108.260002,108.260002,108.260002,72.998856,0
2001-12-06,107.959999,107.959999,107.959999,107.959999,72.796539,0
2001-12-07,107.150002,107.150002,107.150002,107.150002,72.250381,0
2001-12-10,105.449997,105.449997,105.449997,105.449997,71.104095,0
2001-12-11,105.160004,105.160004,105.160004,105.160004,70.908531,0
2001-12-12,105.199997,105.199997,105.199997,105.199997,70.935501,0
2001-12-13,103.570000,103.570000,103.570000,103.570000,69.836426,0
2001-12-14,103.910004,103.910004,103.910004,103.910004,70.065666,0
2001-12-17,104.959999,104.959999,104.959999,104.959999,70.773666,0
2001-12-18,105.750000,105.750000,105.750000,105.750000,71.306381,0
2001-12-19,106.370003,106.370003,106.370003,106.370003,71.724426,0
2001-12-20,105.489998,105.489998,105.489998,105.489998,71.131065,0
2001-12-21,105.959999,105.959999,105.959999,105.959999,71.447990,0
2001-12-24,105.930000,105.930000,105.930000,105.930000,71.427750,0
2001-12-26,106.370003,106.370003,106.370003,106.370003,71.724426,0
2001-12-27,107.120003,107.120003,107.120003,107.120003,72.230179,0
2001-12-28,107.080002,107.080002,107.080002,107.080002,72.203194,0
2001-12-31,105.889999,105.889999,105.889999,105.889999,71.400787,0
2002-01-02,106.510002,106.510002,106.510002,106.510002,71.818878,0
2002-01-03,107.489998,107.489998,107.489998,107.489998,72.479660,0
2002-01-04,108.160004,108.160004,108.160004,108.160004,72.931419,0
2002-01-07,107.459999,107.459999,107.459999,107.459999,72.459419,0
2002-01-08,107.099998,107.099998,107.099998,107.099998,72.216660,0
2002-01-09,106.589996,106.589996,106.589996,106.589996,71.872780,0
2002-01-10,106.720001,106.720001,106.720001,106.720001,71.960411,0
2002-01-11,105.720001,105.720001,105.720001,105.720001,71.286133,0
2002-01-14,105.050003,105.050003,105.050003,105.050003,70.834373,0
2002-01-15,105.769997,105.769997,105.769997,105.769997,71.319870,0
2002-01-16,104.059998,104.059998,104.059998,104.059998,70.166832,0
2002-01-17,105.099998,105.099998,105.099998,105.099998,70.868103,0
2002-01-18,104.059998,104.059998,104.059998,104.059998,70.166832,0
2002-01-22,103.300003,103.300003,103.300003,103.300003,69.654343,0
2002-01-23,104.110001,104.110001,104.110001,104.110001,70.200531,0
2002-01-24,104.480003,104.480003,104.480003,104.480003,70.450066,0
2002-01-25,104.589996,104.589996,104.589996,104.589996,70.524185,0
2002-01-28,104.570000,104.570000,104.570000,104.570000,70.510674,0
2002-01-29,101.580002,101.580002,101.580002,101.580002,68.494583,0
2002-01-30,102.790001,102.790001,102.790001,102.790001,69.310463,0
2002-01-31,104.339996,104.339996,104.339996,104.339996,70.355637,0
2002-02-01,103.599998,103.599998,103.599998,103.599998,69.856628,0
2002-02-04,101.040001,101.040001,101.040001,101.040001,68.130432,0
2002-02-05,100.629997,100.629997,100.629997,100.629997,67.853989,0
2002-02-06,100.040001,100.040001,100.040001,100.040001,67.456161,0
2002-02-07,99.750000,99.750000,99.750000,99.750000,67.260612,0
2002-02-08,101.239998,101.239998,101.239998,101.239998,68.265312,0
2002-02-11,102.690002,102.690002,102.690002,102.690002,69.243034,0
2002-02-12,102.279999,102.279999,102.279999,102.279999,68.966591,0
2002-02-13,103.330002,103.330002,103.330002,103.330002,69.674568,0
2002-02-14,103.150002,103.150002,103.150002,103.150002,69.553215,0
2002-02-15,102.019997,102.019997,102.019997,102.019997,68.791260,0
2002-02-19,100.089996,100.089996,100.089996,100.089996,67.489906,0
2002-02-20,101.449997,101.449997,101.449997,101.449997,68.406921,0
2002-02-21,99.879997,99.879997,99.879997,99.879997,67.348289,0
2002-02-22,100.699997,100.699997,100.699997,100.699997,67.901215,0
2002-02-25,102.510002,102.510002,102.510002,102.510002,69.121681,0
2002-02-26,102.510002,102.510002,102.510002,102.510002,69.121681,0
2002-02-27,102.599998,102.599998,102.599998,102.599998,69.182373,0
2002-02-28,102.320000,102.320000,102.320000,102.320000,68.993538,0
2002-03-01,104.639999,104.639999,104.639999,104.639999,70.557907,0
2002-03-04,106.680000,106.680000,106.680000,106.680000,71.933464,0
2002-03-05,105.959999,105.959999,105.959999,105.959999,71.447990,0
2002-03-06,107.519997,107.519997,107.519997,107.519997,72.499855,0
2002-03-07,107.040001,107.040001,107.040001,107.040001,72.176163,0
2002-03-08,107.669998,107.669998,107.669998,107.669998,72.601036,0
2002-03-11,108.029999,108.029999,108.029999,108.029999,72.843750,0
2002-03-12,107.790001,107.790001,107.790001,107.790001,72.681938,0
2002-03-13,106.750000,106.750000,106.750000,106.750000,71.980667,0
2002-03-14,106.660004,106.660004,106.660004,106.660004,71.919975,0
2002-03-15,107.870003,107.870003,107.870003,107.870003,72.735878,0
2002-03-18,107.809998,107.809998,107.809998,107.809998,72.695419,0
2002-03-19,108.250000,108.250000,108.250000,108.250000,72.992104,0
2002-03-20,106.550003,106.550003,106.550003,106.550003,71.845810,0
2002-03-21,106.709999,106.709999,106.709999,106.709999,71.953697,0
2002-03-22,105.959999,105.959999,105.959999,105.959999,71.656158,0
2002-03-25,104.410004,104.410004,104.410004,104.410004,70.607895,0
2002-03-26,105.029999,105.029999,105.029999,105.029999,71.027229,0
2002-03-27,105.589996,105.589996,105.589996,105.589996,71.405952,0
2002-03-28,105.849998,105.849998,105.849998,105.849998,71.581749,0
2002-04-01,105.769997,105.769997,105.769997,105.769997,71.527657,0
2002-04-02,104.870003,104.870003,104.870003,104.870003,70.919014,0
2002-04-03,103.839996,103.839996,103.839996,103.839996,70.222496,0
2002-04-04,103.930000,103.930000,103.930000,103.930000,70.283325,0
2002-04-05,103.599998,103.599998,103.599998,103.599998,70.060150,0
2002-04-08,103.860001,103.860001,103.860001,103.860001,70.236000,0
2002-04-09,103.169998,103.169998,103.169998,103.169998,69.769394,0
2002-04-10,104.339996,104.339996,104.339996,104.339996,70.560616,0
2002-04-11,101.879997,101.879997,101.879997,101.879997,68.897003,0
2002-04-12,102.550003,102.550003,102.550003,102.550003,69.350090,0
2002-04-15,101.769997,101.769997,101.769997,101.769997,68.822601,0
2002-04-16,104.150002,104.150002,104.150002,104.150002,70.432152,0
2002-04-17,103.949997,103.949997,103.949997,103.949997,70.296852,0
2002-04-18,103.800003,103.800003,103.800003,103.800003,70.195419,0
2002-04-19,103.870003,103.870003,103.870003,103.870003,70.242775,0
2002-04-22,102.260002,102.260002,102.260002,102.260002,69.153954,0
2002-04-23,101.629997,101.629997,101.629997,101.629997,68.727951,0
2002-04-24,100.910004,100.910004,100.910004,100.910004,68.241051,0
2002-04-25,100.760002,100.760002,100.760002,100.760002,68.139595,0
2002-04-26,99.360001,99.360001,99.360001,99.360001,67.192894,0
2002-04-29,98.360001,98.360001,98.360001,98.360001,66.516609,0
2002-04-30,99.419998,99.419998,99.419998,99.419998,67.233452,0
2002-05-01,100.309998,100.309998,100.309998,100.309998,67.835266,0
2002-05-02,100.150002,100.150002,100.150002,100.150002,67.727089,0
2002-05-03,99.129997,99.129997,99.129997,99.129997,67.037323,0
2002-05-06,97.209999,97.209999,97.209999,97.209999,65.738914,0
2002-05-07,96.919998,96.919998,96.919998,96.919998,65.542786,0
2002-05-08,100.559998,100.559998,100.559998,100.559998,68.004349,0
2002-05-09,99.120003,99.120003,99.120003,99.120003,67.030533,0
2002-05-10,97.459999,97.459999,97.459999,97.459999,65.907967,0
2002-05-13,99.279999,99.279999,99.279999,99.279999,67.138763,0
2002-05-14,101.379997,101.379997,101.379997,101.379997,68.558876,0
2002-05-15,100.839996,100.839996,100.839996,100.839996,68.193710,0
2002-05-16,101.500000,101.500000,101.500000,101.500000,68.640022,0
2002-05-17,102.290001,102.290001,102.290001,102.290001,69.174271,0
2002-05-20,100.940002,100.940002,100.940002,100.940002,68.261322,0
2002-05-21,99.830002,99.830002,99.830002,99.830002,67.510689,0
2002-05-22,100.400002,100.400002,100.400002,100.400002,67.896172,0
2002-05-23,101.430000,101.430000,101.430000,101.430000,68.592682,0
2002-05-24,100.199997,100.199997,100.199997,100.199997,67.760872,0
2002-05-28,99.339996,99.339996,99.339996,99.339996,67.179314,0
2002-05-29,98.720001,98.720001,98.720001,98.720001,66.760056,0
2002-05-30,98.449997,98.449997,98.449997,98.449997,66.577454,0
2002-05-31,98.680000,98.680000,98.680000,98.680000,66.733002,0
2002-06-03,96.230003,96.230003,96.230003,96.230003,65.076164,0
2002-06-04,96.239998,96.239998,96.239998,96.239998,65.082932,0
2002-06-05,97.120003,97.120003,97.120003,97.120003,65.678032,0
2002-06-06,95.209999,95.209999,95.209999,95.209999,64.386375,0
2002-06-07,95.059998,95.059998,95.059998,95.059998,64.284943,0
2002-06-10,95.349998,95.349998,95.349998,95.349998,64.481049,0
2002-06-11,93.769997,93.769997,93.769997,93.769997,63.412586,0
2002-06-12,94.400002,94.400002,94.400002,94.400002,63.838619,0
2002-06-13,93.410004,93.410004,93.410004,93.410004,63.169144,0
2002-06-14,93.199997,93.199997,93.199997,93.199997,63.027119,0
2002-06-17,95.870003,95.870003,95.870003,95.870003,64.832695,0
2002-06-18,95.970001,95.970001,95.970001,95.970001,64.900352,0
2002-06-19,94.379997,94.379997,94.379997,94.379997,63.825111,0
2002-06-20,93.120003,93.120003,93.120003,93.120003,62.973003,0
2002-06-21,91.220001,91.220001,91.220001,91.220001,61.688129,0
2002-06-24,91.550003,91.550003,91.550003,91.550003,61.911316,0
2002-06-25,90.019997,90.019997,90.019997,90.019997,60.876610,0
2002-06-26,89.830002,89.830002,89.830002,89.830002,60.748119,0
2002-06-27,91.410004,91.410004,91.410004,91.410004,61.816608,0
2002-06-28,91.330002,91.330002,91.330002,91.330002,61.762482,0
2002-07-01,89.379997,89.379997,89.379997,89.379997,60.443783,0
2002-07-02,87.489998,87.489998,87.489998,87.489998,59.165668,0
2002-07-03,88.040001,88.040001,88.040001,88.040001,59.537624,0
2002-07-05,91.279999,91.279999,91.279999,91.279999,61.728714,0
2002-07-08,90.190002,90.190002,90.190002,90.190002,60.991570,0
