Date,Open,High,Low,Close,Adj Close,Volume
2012-03-05,39.480000,39.480000,39.480000,39.480000,32.449673,0
2012-03-06,38.840000,38.840000,38.840000,38.840000,31.923632,0
2012-03-07,39.150002,39.150002,39.150002,39.150002,32.178429,0
2012-03-08,39.560001,39.560001,39.560001,39.560001,32.515427,0
2012-03-09,39.750000,39.750000,39.750000,39.750000,32.671589,0
2012-03-12,39.730000,39.730000,39.730000,39.730000,32.655148,0
2012-03-13,40.470001,40.470001,40.470001,40.470001,33.263378,0
2012-03-14,40.380001,40.380001,40.380001,40.380001,33.189404,0
2012-03-15,40.639999,40.639999,40.639999,40.639999,33.403111,0
2012-03-16,40.669998,40.669998,40.669998,40.669998,33.427757,0
2012-03-19,40.840000,40.840000,40.840000,40.840000,33.567482,0
2012-03-20,40.680000,40.680000,40.680000,40.680000,33.435986,0
2012-03-21,40.630001,40.630001,40.630001,40.630001,33.394890,0
2012-03-22,40.320000,40.320000,40.320000,40.320000,33.140083,0
2012-03-23,40.480000,40.480000,40.480000,40.480000,33.271595,0
2012-03-26,41.049999,41.049999,41.049999,41.049999,33.740093,0
2012-03-27,40.919998,40.919998,40.919998,40.919998,33.633244,0
2012-03-28,40.720001,40.720001,40.720001,40.720001,33.468864,0
2012-03-29,40.650002,40.650002,40.650002,40.650002,33.411327,0
2012-03-30,40.779999,40.779999,40.779999,40.779999,33.518166,0
2012-04-02,41.099998,41.099998,41.099998,41.099998,33.781185,0
2012-04-03,40.950001,40.950001,40.950001,40.950001,33.657902,0
2012-04-04,40.500000,40.500000,40.500000,40.500000,33.288036,0
2012-04-05,40.470001,40.470001,40.470001,40.470001,33.263378,0
2012-04-09,39.990002,39.990002,39.990002,39.990002,32.868851,0
2012-04-10,39.259998,39.259998,39.259998,39.259998,32.268845,0
2012-04-11,39.599998,39.599998,39.599998,39.599998,32.548294,0
2012-04-12,40.169998,40.169998,40.169998,40.169998,33.016792,0
2012-04-13,39.540001,39.540001,39.540001,39.540001,32.602058,0
2012-04-16,39.520000,39.520000,39.520000,39.520000,32.585571,0
2012-04-17,40.130001,40.130001,40.130001,40.130001,33.088535,0
2012-04-18,39.959999,39.959999,39.959999,39.959999,32.948368,0
2012-04-19,39.750000,39.750000,39.750000,39.750000,32.775204,0
2012-04-20,39.810001,39.810001,39.810001,39.810001,32.824680,0
2012-04-23,39.439999,39.439999,39.439999,39.439999,32.519600,0
2012-04-24,39.590000,39.590000,39.590000,39.590000,32.643280,0
2012-04-25,40.169998,40.169998,40.169998,40.169998,33.121506,0
2012-04-26,40.450001,40.450001,40.450001,40.450001,33.352386,0
2012-04-27,40.580002,40.580002,40.580002,40.580002,33.459583,0
2012-04-30,40.389999,40.389999,40.389999,40.389999,33.302906,0
2012-05-01,40.590000,40.590000,40.590000,40.590000,33.467819,0
2012-05-02,40.520000,40.520000,40.520000,40.520000,33.410099,0
2012-05-03,40.160000,40.160000,40.160000,40.160000,33.113274,0
2012-05-04,39.509998,39.509998,39.509998,39.509998,32.577316,0
2012-05-07,39.540001,39.540001,39.540001,39.540001,32.602058,0
2012-05-08,39.389999,39.389999,39.389999,39.389999,32.478374,0
2012-05-09,39.150002,39.150002,39.150002,39.150002,32.280487,0
2012-05-10,39.259998,39.259998,39.259998,39.259998,32.371185,0
2012-05-11,39.150002,39.150002,39.150002,39.150002,32.280487,0
2012-05-14,38.700001,38.700001,38.700001,38.700001,31.909437,0
2012-05-15,38.500000,38.500000,38.500000,38.500000,31.744547,0
2012-05-16,38.320000,38.320000,38.320000,38.320000,31.596121,0
2012-05-17,37.669998,37.669998,37.669998,37.669998,31.060186,0
2012-05-18,37.360001,37.360001,37.360001,37.360001,30.804577,0
2012-05-21,38.020000,38.020000,38.020000,38.020000,31.348764,0
2012-05-22,38.020000,38.020000,38.020000,38.020000,31.348764,0
2012-05-23,38.110001,38.110001,38.110001,38.110001,31.422976,0
2012-05-24,38.169998,38.169998,38.169998,38.169998,31.472445,0
2012-05-25,38.099998,38.099998,38.099998,38.099998,31.414728,0
2012-05-29,38.549999,38.549999,38.549999,38.549999,31.785772,0
2012-05-30,37.959999,37.959999,37.959999,37.959999,31.299294,0
2012-05-31,37.880001,37.880001,37.880001,37.880001,31.233328,0
2012-06-01,36.900002,36.900002,36.900002,36.900002,30.425289,0
2012-06-04,36.880001,36.880001,36.880001,36.880001,30.408798,0
2012-06-05,37.150002,37.150002,37.150002,37.150002,30.631424,0
2012-06-06,38.009998,38.009998,38.009998,38.009998,31.340523,0
2012-06-07,37.970001,37.970001,37.970001,37.970001,31.307543,0
2012-06-08,38.290001,38.290001,38.290001,38.290001,31.571402,0
2012-06-11,37.740002,37.740002,37.740002,37.740002,31.117899,0
2012-06-12,38.189999,38.189999,38.189999,38.189999,31.488934,0
2012-06-13,37.900002,37.900002,37.900002,37.900002,31.249819,0
2012-06-14,38.299999,38.299999,38.299999,38.299999,31.579636,0
2012-06-15,38.700001,38.700001,38.700001,38.700001,31.909437,0
2012-06-18,38.779999,38.779999,38.779999,38.779999,31.975414,0
2012-06-19,39.200001,39.200001,39.200001,39.200001,32.321716,0
2012-06-20,39.130001,39.130001,39.130001,39.130001,32.263996,0
2012-06-21,38.240002,38.240002,38.240002,38.240002,31.530159,0
2012-06-22,38.529999,38.529999,38.529999,38.529999,31.769279,0
2012-06-25,37.919998,37.919998,37.919998,37.919998,31.266317,0
2012-06-26,38.110001,38.110001,38.110001,38.110001,31.422976,0
2012-06-27,38.470001,38.470001,38.470001,38.470001,31.719816,0
2012-06-28,38.400002,38.400002,38.400002,38.400002,31.662100,0
2012-06-29,39.380001,39.380001,39.380001,39.380001,32.470135,0
2012-07-02,39.529999,39.529999,39.529999,39.529999,32.593819,0
2012-07-03,39.820000,39.820000,39.820000,39.820000,32.832928,0
2012-07-05,39.669998,39.669998,39.669998,39.669998,32.709248,0
2012-07-06,39.290001,39.290001,39.290001,39.290001,32.395920,0
2012-07-09,39.209999,39.209999,39.209999,39.209999,32.329967,0
2012-07-10,38.860001,38.860001,38.860001,38.860001,32.041367,0
2012-07-11,38.840000,38.840000,38.840000,38.840000,32.024883,0
2012-07-12,38.669998,38.669998,38.669998,38.669998,31.884701,0
2012-07-13,39.290001,39.290001,39.290001,39.290001,32.395920,0
2012-07-16,39.180000,39.180000,39.180000,39.180000,32.305225,0
2012-07-17,39.450001,39.450001,39.450001,39.450001,32.527855,0
2012-07-18,39.720001,39.720001,39.720001,39.720001,32.750484,0
2012-07-19,39.799999,39.799999,39.799999,39.799999,32.816441,0
2012-07-20,39.400002,39.400002,39.400002,39.400002,32.486629,0
2012-07-23,39.009998,39.009998,39.009998,39.009998,32.165054,0
2012-07-24,38.630001,38.630001,38.630001,38.630001,31.851730,0
2012-07-25,38.639999,38.639999,38.639999,38.639999,31.859966,0
2012-07-26,39.240002,39.240002,39.240002,39.240002,32.354706,0
2012-07-27,40.009998,40.009998,40.009998,40.009998,32.989594,0
2012-07-30,39.959999,39.959999,39.959999,39.959999,32.948368,0
2012-07-31,39.779999,39.779999,39.779999,39.779999,32.799950,0
2012-08-01,39.599998,39.599998,39.599998,39.599998,32.651531,0
2012-08-02,39.330002,39.330002,39.330002,39.330002,32.428902,0
2012-08-03,40.099998,40.099998,40.099998,40.099998,33.063797,0
2012-08-06,40.220001,40.220001,40.220001,40.220001,33.162739,0
2012-08-07,40.450001,40.450001,40.450001,40.450001,33.352386,0
2012-08-08,40.480000,40.480000,40.480000,40.480000,33.377117,0
2012-08-09,40.529999,40.529999,40.529999,40.529999,33.418350,0
2012-08-10,40.610001,40.610001,40.610001,40.610001,33.484303,0
2012-08-13,40.560001,40.560001,40.560001,40.560001,33.443089,0
2012-08-14,40.549999,40.549999,40.549999,40.549999,33.434837,0
2012-08-15,40.650002,40.650002,40.650002,40.650002,33.517288,0
2012-08-16,40.959999,40.959999,40.959999,40.959999,33.772896,0
2012-08-17,41.060001,41.060001,41.060001,41.060001,33.855354,0
2012-08-20,41.040001,41.040001,41.040001,41.040001,33.838863,0
2012-08-21,40.919998,40.919998,40.919998,40.919998,33.739914,0
2012-08-22,40.919998,40.919998,40.919998,40.919998,33.739914,0
2012-08-23,40.599998,40.599998,40.599998,40.599998,33.476051,0
2012-08-24,40.840000,40.840000,40.840000,40.840000,33.673946,0
2012-08-27,40.820000,40.820000,40.820000,40.820000,33.657455,0
2012-08-28,40.830002,40.830002,40.830002,40.830002,33.665710,0
2012-08-29,40.880001,40.880001,40.880001,40.880001,33.706932,0
2012-08-30,40.560001,40.560001,40.560001,40.560001,33.443089,0
2012-08-31,40.770000,40.770000,40.770000,40.770000,33.616238,0
2012-09-04,40.799999,40.799999,40.799999,40.799999,33.640965,0
2012-09-05,40.770000,40.770000,40.770000,40.770000,33.616238,0
2012-09-06,41.599998,41.599998,41.599998,41.599998,34.300594,0
2012-09-07,41.779999,41.779999,41.779999,41.779999,34.449009,0
2012-09-10,41.540001,41.540001,41.540001,41.540001,34.251133,0
2012-09-11,41.669998,41.669998,41.669998,41.669998,34.358315,0
2012-09-12,41.779999,41.779999,41.779999,41.779999,34.449009,0
2012-09-13,42.430000,42.430000,42.430000,42.430000,34.984962,0
2012-09-14,42.650002,42.650002,42.650002,42.650002,35.166359,0
2012-09-17,42.470001,42.470001,42.470001,42.470001,35.017933,0
2012-09-18,42.400002,42.400002,42.400002,42.400002,34.960220,0
2012-09-19,42.450001,42.450001,42.450001,42.450001,35.001450,0
2012-09-20,42.400002,42.400002,42.400002,42.400002,34.960220,0
2012-09-21,42.410000,42.410000,42.410000,42.410000,34.968468,0
2012-09-24,42.290001,42.290001,42.290001,42.290001,34.869522,0
2012-09-25,41.820000,41.820000,41.820000,41.820000,34.481995,0
2012-09-26,41.590000,41.590000,41.590000,41.590000,34.292347,0
2012-09-27,42.000000,42.000000,42.000000,42.000000,34.630409,0
2012-09-28,41.820000,41.820000,41.820000,41.820000,34.481995,0
2012-10-01,41.910000,41.910000,41.910000,41.910000,34.556202,0
2012-10-02,41.970001,41.970001,41.970001,41.970001,34.605667,0
2012-10-03,42.099998,42.099998,42.099998,42.099998,34.712860,0
2012-10-04,42.410000,42.410000,42.410000,42.410000,34.968468,0
2012-10-05,42.400002,42.400002,42.400002,42.400002,34.960220,0
2012-10-08,42.250000,42.250000,42.250000,42.250000,34.836548,0
2012-10-09,41.820000,41.820000,41.820000,41.820000,34.481995,0
2012-10-10,41.580002,41.580002,41.580002,41.580002,34.284103,0
2012-10-11,41.630001,41.630001,41.630001,41.630001,34.325336,0
2012-10-12,41.480000,41.480000,41.480000,41.480000,34.201656,0
2012-10-15,41.799999,41.799999,41.799999,41.799999,34.465511,0
2012-10-16,42.230000,42.230000,42.230000,42.230000,34.820045,0
2012-10-17,42.430000,42.430000,42.430000,42.430000,34.984962,0
2012-10-18,42.320000,42.320000,42.320000,42.320000,34.894264,0
2012-10-19,41.630001,41.630001,41.630001,41.630001,34.325336,0
2012-10-22,41.630001,41.630001,41.630001,41.630001,34.325336,0
2012-10-23,41.080002,41.080002,41.080002,41.080002,33.871845,0
2012-10-24,40.959999,40.959999,40.959999,40.959999,33.772896,0
2012-10-25,41.080002,41.080002,41.080002,41.080002,33.871845,0
2012-10-26,41.029999,41.029999,41.029999,41.029999,33.830612,0
2012-10-31,41.080002,41.080002,41.080002,41.080002,33.871845,0
2012-11-01,41.570000,41.570000,41.570000,41.570000,34.275860,0
2012-11-02,41.150002,41.150002,41.150002,41.150002,33.929558,0
2012-11-05,41.270000,41.270000,41.270000,41.270000,34.028507,0
2012-11-06,41.590000,41.590000,41.590000,41.590000,34.292347,0
2012-11-07,40.650002,40.650002,40.650002,40.650002,33.517288,0
2012-11-08,40.150002,40.150002,40.150002,40.150002,33.105026,0
2012-11-09,40.209999,40.209999,40.209999,40.209999,33.154499,0
2012-11-12,40.209999,40.209999,40.209999,40.209999,33.154499,0
2012-11-13,40.049999,40.049999,40.049999,40.049999,33.022572,0
2012-11-14,39.480000,39.480000,39.480000,39.480000,32.552582,0
2012-11-15,39.400002,39.400002,39.400002,39.400002,32.486629,0
2012-11-16,39.630001,39.630001,39.630001,39.630001,32.676266,0
2012-11-19,40.410000,40.410000,40.410000,40.410000,33.319397,0
2012-11-20,40.450001,40.450001,40.450001,40.450001,33.352386,0
2012-11-21,40.560001,40.560001,40.560001,40.560001,33.443089,0
2012-11-23,41.080002,41.080002,41.080002,41.080002,33.871845,0
2012-11-26,41.020000,41.020000,41.020000,41.020000,33.822361,0
2012-11-27,40.840000,40.840000,40.840000,40.840000,33.673946,0
2012-11-28,41.160000,41.160000,41.160000,41.160000,33.937801,0
2012-11-29,41.380001,41.380001,41.380001,41.380001,34.119202,0
2012-11-30,41.389999,41.389999,41.389999,41.389999,34.127449,0
2012-12-03,41.209999,41.209999,41.209999,41.209999,33.979027,0
2012-12-04,41.150002,41.150002,41.150002,41.150002,33.929558,0
2012-12-05,41.220001,41.220001,41.220001,41.220001,33.987267,0
2012-12-06,41.360001,41.360001,41.360001,41.360001,34.102703,0
2012-12-07,41.470001,41.470001,41.470001,41.470001,34.193413,0
2012-12-10,41.520000,41.520000,41.520000,41.520000,34.234642,0
2012-12-11,41.790001,41.790001,41.790001,41.790001,34.457249,0
2012-12-12,41.790001,41.790001,41.790001,41.790001,34.457249,0
2012-12-13,41.540001,41.540001,41.540001,41.540001,34.251133,0
2012-12-14,40.720001,40.720001,40.720001,40.720001,34.123745,0
2012-12-17,41.200001,41.200001,41.200001,41.200001,34.525990,0
2012-12-18,41.689999,41.689999,41.689999,41.689999,34.936619,0
2012-12-19,41.430000,41.430000,41.430000,41.430000,34.718739,0
2012-12-20,41.660000,41.660000,41.660000,41.660000,34.911480,0
2012-12-21,41.290001,41.290001,41.290001,41.290001,34.601410,0
2012-12-24,41.189999,41.189999,41.189999,41.189999,34.517609,0
2012-12-26,40.970001,40.970001,40.970001,40.970001,34.333256,0
2012-12-27,40.930000,40.930000,40.930000,40.930000,34.299728,0
2012-12-28,40.509998,40.509998,40.509998,40.509998,33.947762,0
2012-12-31,41.220001,41.220001,41.220001,41.220001,34.542747,0
2013-01-02,42.279999,42.279999,42.279999,42.279999,35.431038,0
2013-01-03,42.220001,42.220001,42.220001,42.220001,35.380764,0
2013-01-04,42.450001,42.450001,42.450001,42.450001,35.573505,0
2013-01-07,42.320000,42.320000,42.320000,42.320000,35.464565,0
2013-01-08,42.209999,42.209999,42.209999,42.209999,35.372375,0
2013-01-09,42.349998,42.349998,42.349998,42.349998,35.489697,0
2013-01-10,42.630001,42.630001,42.630001,42.630001,35.724342,0
2013-01-11,42.639999,42.639999,42.639999,42.639999,35.732723,0
2013-01-14,42.610001,42.610001,42.610001,42.610001,35.707592,0
2013-01-15,42.689999,42.689999,42.689999,42.689999,35.774624,0
2013-01-16,42.669998,42.669998,42.669998,42.669998,35.757866,0
2013-01-17,42.930000,42.930000,42.930000,42.930000,35.975746,0
2013-01-18,43.070000,43.070000,43.070000,43.070000,36.093063,0
2013-01-22,43.290001,43.290001,43.290001,43.290001,36.277431,0
2013-01-23,43.330002,43.330002,43.330002,43.330002,36.310947,0
2013-01-24,43.369999,43.369999,43.369999,43.369999,36.344463,0
2013-01-25,43.619999,43.619999,43.619999,43.619999,36.553967,0
2013-01-28,43.560001,43.560001,43.560001,43.560001,36.503696,0
2013-01-29,43.740002,43.740002,43.740002,43.740002,36.654533,0
2013-01-30,43.549999,43.549999,43.549999,43.549999,36.495312,0
2013-01-31,43.490002,43.490002,43.490002,43.490002,36.445030,0
2013-02-01,43.919998,43.919998,43.919998,43.919998,36.805370,0
2013-02-04,43.419998,43.419998,43.419998,43.419998,36.386360,0
2013-02-05,43.860001,43.860001,43.860001,43.860001,36.755096,0
2013-02-06,43.919998,43.919998,43.919998,43.919998,36.805370,0
2013-02-07,43.849998,43.849998,43.849998,43.849998,36.746716,0
2013-02-08,44.110001,44.110001,44.110001,44.110001,36.964600,0
2013-02-11,44.080002,44.080002,44.080002,44.080002,36.939461,0
2013-02-12,44.160000,44.160000,44.160000,44.160000,37.006500,0
2013-02-13,44.220001,44.220001,44.220001,44.220001,37.056774,0
2013-02-14,44.270000,44.270000,44.270000,44.270000,37.098682,0
2013-02-15,44.230000,44.230000,44.230000,44.230000,37.065155,0
2013-02-19,44.560001,44.560001,44.560001,44.560001,37.341705,0
2013-02-20,43.959999,43.959999,43.959999,43.959999,36.838902,0
2013-02-21,43.660000,43.660000,43.660000,43.660000,36.587490,0
2013-02-22,44.060001,44.060001,44.060001,44.060001,36.922703,0
2013-02-25,43.250000,43.250000,43.250000,43.250000,36.243904,0
2013-02-26,43.509998,43.509998,43.509998,43.509998,36.461788,0
2013-02-27,44.070000,44.070000,44.070000,44.070000,36.931076,0
2013-02-28,44.049999,44.049999,44.049999,44.049999,36.914314,0
2013-03-01,44.139999,44.139999,44.139999,44.139999,36.989731,0
2013-03-04,44.330002,44.330002,44.330002,44.330002,37.148960,0
2013-03-05,44.770000,44.770000,44.770000,44.770000,37.517693,0
2013-03-06,44.849998,44.849998,44.849998,44.849998,37.584728,0
2013-03-07,44.950001,44.950001,44.950001,44.950001,37.668526,0
2013-03-08,45.180000,45.180000,45.180000,45.180000,37.861256,0
2013-03-11,45.320000,45.320000,45.320000,45.320000,37.978596,0
2013-03-12,45.220001,45.220001,45.220001,45.220001,37.894794,0
2013-03-13,45.310001,45.310001,45.310001,45.310001,37.970207,0
2013-03-14,45.590000,45.590000,45.590000,45.590000,38.204861,0
2013-03-15,45.509998,45.509998,45.509998,45.509998,38.137817,0
2013-03-18,45.270000,45.270000,45.270000,45.270000,37.936687,0
2013-03-19,45.150002,45.150002,45.150002,45.150002,37.836132,0
2013-03-20,45.480000,45.480000,45.480000,45.480000,38.112671,0
2013-03-21,45.110001,45.110001,45.110001,45.110001,37.802608,0
2013-03-22,45.389999,45.389999,45.389999,45.389999,38.037247,0
2013-03-25,45.250000,45.250000,45.250000,45.250000,37.919926,0
2013-03-26,45.599998,45.599998,45.599998,45.599998,38.213223,0
2013-03-27,45.599998,45.599998,45.599998,45.599998,38.213223,0
2013-03-28,45.779999,45.779999,45.779999,45.779999,38.364071,0
2013-04-01,45.529999,45.529999,45.529999,45.529999,38.154572,0
2013-04-02,45.680000,45.680000,45.680000,45.680000,38.280277,0
2013-04-03,45.160000,45.160000,45.160000,45.160000,37.844501,0
2013-04-04,45.369999,45.369999,45.369999,45.369999,38.020493,0
2013-04-05,45.189999,45.189999,45.189999,45.189999,37.869637,0
2013-04-08,45.509998,45.509998,45.509998,45.509998,38.137817,0
2013-04-09,45.639999,45.639999,45.639999,45.639999,38.246761,0
2013-04-10,46.220001,46.220001,46.220001,46.220001,38.732807,0
2013-04-11,46.389999,46.389999,46.389999,46.389999,38.875259,0
2013-04-12,46.119999,46.119999,46.119999,46.119999,38.760120,0
2013-04-15,44.959999,44.959999,44.959999,44.959999,37.785240,0
2013-04-16,45.630001,45.630001,45.630001,45.630001,38.348320,0
2013-04-17,44.959999,44.959999,44.959999,44.959999,37.785240,0
2013-04-18,44.669998,44.669998,44.669998,44.669998,37.541512,0
2013-04-19,45.099998,45.099998,45.099998,45.099998,37.902893,0
2013-04-22,45.290001,45.290001,45.290001,45.290001,38.062572,0
2013-04-23,45.790001,45.790001,45.790001,45.790001,38.482788,0
2013-04-24,45.830002,45.830002,45.830002,45.830002,38.516399,0
2013-04-25,46.040001,46.040001,46.040001,46.040001,38.692894,0
2013-04-26,45.930000,45.930000,45.930000,45.930000,38.600441,0
2013-04-29,46.259998,46.259998,46.259998,46.259998,38.877773,0
2013-04-30,46.410000,46.410000,46.410000,46.410000,39.003845,0
2013-05-01,45.910000,45.910000,45.910000,45.910000,38.583633,0
2013-05-02,46.369999,46.369999,46.369999,46.369999,38.970230,0
2013-05-03,46.880001,46.880001,46.880001,46.880001,39.398842,0
2013-05-06,47.000000,47.000000,47.000000,47.000000,39.499695,0
2013-05-07,47.270000,47.270000,47.270000,47.270000,39.726601,0
2013-05-08,47.480000,47.480000,47.480000,47.480000,39.903091,0
2013-05-09,47.320000,47.320000,47.320000,47.320000,39.768623,0
2013-05-10,47.549999,47.549999,47.549999,47.549999,39.961922,0
2013-05-13,47.549999,47.549999,47.549999,47.549999,39.961922,0
2013-05-14,48.049999,48.049999,48.049999,48.049999,40.382133,0
2013-05-15,48.290001,48.290001,48.290001,48.290001,40.583832,0
2013-05-16,48.060001,48.060001,48.060001,48.060001,40.390541,0
2013-05-17,48.549999,48.549999,48.549999,48.549999,40.802345,0
2013-05-20,48.529999,48.529999,48.529999,48.529999,40.785530,0
2013-05-21,48.610001,48.610001,48.610001,48.610001,40.852768,0
2013-05-22,48.139999,48.139999,48.139999,48.139999,40.457764,0
2013-05-23,48.029999,48.029999,48.029999,48.029999,40.365322,0
2013-05-24,48.000000,48.000000,48.000000,48.000000,40.340111,0
2013-05-28,48.330002,48.330002,48.330002,48.330002,40.617451,0
2013-05-29,47.970001,47.970001,47.970001,47.970001,40.314896,0
2013-05-30,48.189999,48.189999,48.189999,48.189999,40.499783,0
2013-05-31,47.540001,47.540001,47.540001,47.540001,39.953518,0
2013-06-03,47.770000,47.770000,47.770000,47.770000,40.146812,0
2013-06-04,47.500000,47.500000,47.500000,47.500000,39.919907,0
2013-06-05,46.849998,46.849998,46.849998,46.849998,39.373619,0
2013-06-06,47.279999,47.279999,47.279999,47.279999,39.735012,0
2013-06-07,47.860001,47.860001,47.860001,47.860001,40.222454,0
2013-06-10,47.880001,47.880001,47.880001,47.880001,40.239262,0
2013-06-11,47.380001,47.380001,47.380001,47.380001,39.819054,0
2013-06-12,46.980000,46.980000,46.980000,46.980000,39.482883,0
2013-06-13,47.700001,47.700001,47.700001,47.700001,40.087986,0
2013-06-14,47.439999,47.439999,47.439999,47.439999,39.869465,0
2013-06-17,47.779999,47.779999,47.779999,47.779999,40.155205,0
2013-06-18,48.169998,48.169998,48.169998,48.169998,40.482975,0
2013-06-19,47.509998,47.509998,47.509998,47.509998,39.928307,0
2013-06-20,46.310001,46.310001,46.310001,46.310001,38.919796,0
2013-06-21,46.410000,46.410000,46.410000,46.410000,39.003845,0
2013-06-24,45.840000,45.840000,45.840000,45.840000,38.524803,0
2013-06-25,46.299999,46.299999,46.299999,46.299999,38.911388,0
2013-06-26,46.730000,46.730000,46.730000,46.730000,39.272781,0
2013-06-27,47.110001,47.110001,47.110001,47.110001,39.592136,0
2013-06-28,46.930000,46.930000,46.930000,46.930000,39.440865,0
2013-07-01,47.250000,47.250000,47.250000,47.250000,39.709785,0
2013-07-02,47.230000,47.230000,47.230000,47.230000,39.692989,0
2013-07-03,47.270000,47.270000,47.270000,47.270000,39.726601,0
2013-07-05,47.770000,47.770000,47.770000,47.770000,40.146812,0
2013-07-08,48.009998,48.009998,48.009998,48.009998,40.348503,0
2013-07-09,48.380001,48.380001,48.380001,48.380001,40.659470,0
2013-07-10,48.400002,48.400002,48.400002,48.400002,40.676273,0
2013-07-11,49.049999,49.049999,49.049999,49.049999,41.222546,0
2013-07-12,49.209999,49.209999,49.209999,49.209999,41.357021,0
2013-07-15,49.299999,49.299999,49.299999,49.299999,41.432655,0
2013-07-16,49.099998,49.099998,49.099998,49.099998,41.264565,0
2013-07-17,49.259998,49.259998,49.259998,49.259998,41.399040,0
2013-07-18,49.529999,49.529999,49.529999,49.529999,41.625942,0
2013-07-19,49.599998,49.599998,49.599998,49.599998,41.684784,0
2013-07-22,49.720001,49.720001,49.720001,49.720001,41.785625,0
2013-07-23,49.630001,49.630001,49.630001,49.630001,41.709995,0
2013-07-24,49.410000,49.410000,49.410000,49.410000,41.525097,0
2013-07-25,49.580002,49.580002,49.580002,49.580002,41.667973,0
2013-07-26,49.580002,49.580002,49.580002,49.580002,41.667973,0
2013-07-29,49.389999,49.389999,49.389999,49.389999,41.508289,0
2013-07-30,49.439999,49.439999,49.439999,49.439999,41.550316,0
2013-07-31,49.470001,49.470001,49.470001,49.470001,41.575523,0
2013-08-01,50.130001,50.130001,50.130001,50.130001,42.130199,0
2013-08-02,50.200001,50.200001,50.200001,50.200001,42.189037,0
2013-08-05,50.150002,50.150002,50.150002,50.150002,42.147018,0
2013-08-06,49.820000,49.820000,49.820000,49.820000,41.869671,0
2013-08-07,49.619999,49.619999,49.619999,49.619999,41.701588,0
2013-08-08,49.840000,49.840000,49.840000,49.840000,41.886475,0
2013-08-09,49.700001,49.700001,49.700001,49.700001,41.768818,0
2013-08-12,49.680000,49.680000,49.680000,49.680000,41.752014,0
2013-08-13,49.779999,49.779999,49.779999,49.779999,41.836056,0
2013-08-14,49.529999,49.529999,49.529999,49.529999,41.625942,0
2013-08-15,48.810001,48.810001,48.810001,48.810001,41.020847,0
2013-08-16,48.650002,48.650002,48.650002,48.650002,40.886391,0
2013-08-19,48.340000,48.340000,48.340000,48.340000,40.625862,0
2013-08-20,48.610001,48.610001,48.610001,48.610001,40.852768,0
